lon,lat
2.19816185,41.44014691
2.13654,41.41064
2.13447,41.41346
2.19108,41.39774
2.18333687742,41.3824489701
2.12053,41.40075
2.15463,41.40043
2.20664531907,41.3994006389
2.14447,41.40123
2.16080579469,41.396230282
2.178,41.39873
2.17948863999,41.3996072396
2.13904,41.39246
2.13754,41.39481
2.16581,41.39384
2.169367,41.387953
2.16345906258,41.382645054
2.16875675183,41.3834101432
2.18333,41.38393
2.17478,41.37913
2.18745446246,41.3762371119
2.1865762,41.3808132
2.1907499,41.3776207
2.15456,41.37424
2.1749899,41.3780708
2.18900312078,41.3757029166
2.19311,41.4070816
2.15623386,41.39686592
2.1603751,41.3946937
2.1608902,41.3943546
2.1729047,41.3909934
2.19699389996,41.385516877
2.1695001,41.3792496
2.188365,41.378936
2.1276097,41.3873087
2.1488229,41.376156
2.1829556,41.3747641
2.1351981,41.3898396
2.160304,41.403539
2.1973286,41.4401418
2.2171858,41.4102384
-3.66065,40.49787
-3.67,40.46428
-3.69532314527,40.4598541446
-3.6918,40.461747
-3.68687,40.4611
-3.69691,40.45318
-3.6881,40.4544
-3.68075,40.45568
-3.69753,40.4507904
-3.69872,40.45088
-3.70959,40.44483
-3.69893,40.44461
-3.68891,40.43776
-3.6845,40.4301605
-3.68039,40.43031
-3.68506,40.4271699
-3.67286,40.42991
-3.71421,40.4231399
-3.687725,40.424836
-3.67864,40.4262299
-3.6786,40.4242599
-3.69054,40.42213
-3.7115,40.4177
-3.68963,40.41725
-3.70878,40.4128
-3.70379,40.4455699
-3.69402662499,40.4289905566
-3.71087,40.41859
-3.69878,40.41998
-3.6937394,40.4125688
-3.59749,40.36769
-3.6968007,40.4219649
-3.7142785,40.4307702
-3.6259361,40.4572528
-3.6172371,40.4560895
-3.6664308,40.4678661
-3.6611356,40.4977309
-3.5713146,40.4623161
-3.5986511,40.3688503
-3.6945,40.4468
-3.6982138,40.450021
-3.5675686,40.4945944
-3.708116,40.4391481
-3.5906866,40.4921761
-3.570889,40.467174
-3.7035265,40.421287
-3.6832935,40.4262234
-3.662072,40.497207
-3.6758776,40.3947969
