lon;lat;district;neighborhood;avg_price
2.17035;41.39212;eixample;la dreta de l'eixample;2.5
2.17774100909;41.3913049464;eixample;la dreta de l'eixample;2.0
2.17616;41.39162;eixample;la dreta de l'eixample;3.0
2.17469;41.39625;eixample;la dreta de l'eixample;1.5
2.17328;41.39287;eixample;la dreta de l'eixample;2.0
2.17569;41.397;eixample;la dreta de l'eixample;2.5
2.1730299;41.3971;eixample;la dreta de l'eixample;1.5
2.17523;41.39288;eixample;la dreta de l'eixample;2.0
2.17169;41.39401;eixample;la dreta de l'eixample;1.0
2.17653;41.3936;eixample;la dreta de l'eixample;2.0
2.1715701;41.391571;eixample;la dreta de l'eixample;4.0
2.17560523804;41.3942469239;eixample;la dreta de l'eixample;1.0
2.1730109;41.3916044068;eixample;la dreta de l'eixample;2.0
2.176549;41.390834;eixample;la dreta de l'eixample;1.0
2.16996;41.39215;eixample;la dreta de l'eixample;3.0
2.1727502346;41.3919903946;eixample;la dreta de l'eixample;2.5
2.17879812518;41.392245275;eixample;la dreta de l'eixample;2.0
2.17782;41.3934799;eixample;el fort pienc;4.0
2.17372;41.39319;eixample;la dreta de l'eixample;1.5
2.1701;41.39375;eixample;la dreta de l'eixample;1.0
2.17261;41.39741;eixample;la dreta de l'eixample;2.0
2.17834;41.39434;eixample;el fort pienc;1.0
2.17068;41.38989;eixample;la dreta de l'eixample;2.0
2.1712201;41.3936615;eixample;la dreta de l'eixample;2.0
2.17748;41.39525;eixample;el fort pienc;3.0
2.1716499;41.3970718;eixample;la dreta de l'eixample;2.0
2.17836;41.39307;eixample;el fort pienc;2.0
2.17838;41.39525;eixample;el fort pienc;1.0
2.17836;41.39668;eixample;el fort pienc;1.0
2.17628;41.3927498;eixample;la dreta de l'eixample;4.0
2.1739369975;41.3918619575;eixample;la dreta de l'eixample;3.0
2.17557191849;41.3949844831;eixample;la dreta de l'eixample;1.0
2.17484;41.397;eixample;la dreta de l'eixample;2.0
2.17192524727;41.3941905841;eixample;la dreta de l'eixample;2.0
2.1737076528;41.3927487547;eixample;la dreta de l'eixample;1.0
2.14716899491;41.3797958677;eixample;la nova esquerra de l'eixample;3.0
2.16939;41.39399;eixample;la dreta de l'eixample;1.0
2.17531;41.39294;eixample;la dreta de l'eixample;1.0
2.170478;41.391996;eixample;la dreta de l'eixample;2.0
2.17708;41.39635;eixample;la dreta de l'eixample;1.0
2.17937804635;41.3961332191;eixample;el fort pienc;1.0
2.1751;41.39253;eixample;la dreta de l'eixample;2.5
2.1703;41.39606;eixample;la dreta de l'eixample;2.0
2.17032;41.3954506;eixample;la dreta de l'eixample;2.0
2.17209;41.39717;eixample;la dreta de l'eixample;3.0
2.17545106826;41.396697201;eixample;la dreta de l'eixample;1.0
2.17923;41.39417;eixample;el fort pienc;2.0
2.17227098443;41.3939381754;eixample;la dreta de l'eixample;2.0
2.16711;41.39627;eixample;la dreta de l'eixample;1.5
2.1729599;41.39159;eixample;la dreta de l'eixample;2.5
2.17417;41.39208;eixample;la dreta de l'eixample;2.0
2.18621492386;41.3939542747;sant martí;el parc i la llacuna del poblenou;2.0
2.181;41.38971;ciutat vella;sant pere, santa caterina i la ribera;1.0
2.1798099;41.38978;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.17839;41.39457;eixample;el fort pienc;1.0
2.18071;41.3936;eixample;el fort pienc;1.0
2.18162;41.39459;eixample;el fort pienc;2.0
2.17892;41.39111;eixample;la dreta de l'eixample;2.0
2.18065;41.3932915;eixample;el fort pienc;1.5
2.1561;41.4031499;gràcia;la vila de gràcia;1.0
2.18609;41.39402;sant martí;el parc i la llacuna del poblenou;2.0
2.187282;41.394202;sant martí;el parc i la llacuna del poblenou;2.0
2.186439;41.395418;eixample;el fort pienc;1.0
2.18751;41.39352;sant martí;el parc i la llacuna del poblenou;1.0
2.18733;41.39486;sant martí;el parc i la llacuna del poblenou;2.0
2.18859;41.39589;sant martí;el parc i la llacuna del poblenou;2.5
2.18860858734;41.3950678688;sant martí;el parc i la llacuna del poblenou;2.0
2.18766;41.3945084;sant martí;el parc i la llacuna del poblenou;1.0
2.18833;41.39435;sant martí;el parc i la llacuna del poblenou;1.0
2.18532;41.39347;sant martí;el parc i la llacuna del poblenou;3.0
2.18466997147;41.3963044138;eixample;el fort pienc;1.0
2.18004;41.39181;eixample;el fort pienc;1.0
2.18834;41.39259;sant martí;el parc i la llacuna del poblenou;1.5
2.18754;41.39277;sant martí;el parc i la llacuna del poblenou;1.5
2.18511;41.39275;sant martí;el parc i la llacuna del poblenou;1.0
2.1908;41.3909416;sant martí;la vila olímpica del poblenou;1.0
2.18314647675;41.389881572;ciutat vella;sant pere, santa caterina i la ribera;3.0
2.18197;41.39574;eixample;el fort pienc;1.5
2.18886;41.3936;sant martí;el parc i la llacuna del poblenou;1.5
2.18971252441;41.3910084323;sant martí;la vila olímpica del poblenou;1.5
2.19031333923;41.3940830516;sant martí;el parc i la llacuna del poblenou;1.0
2.19239;41.3929199;sant martí;la vila olímpica del poblenou;3.0
2.19941;41.393637;sant martí;la vila olímpica del poblenou;2.5
2.19314;41.39423;sant martí;la vila olímpica del poblenou;2.0
2.19866;41.39436;sant martí;la vila olímpica del poblenou;2.0
2.191122;41.39085;sant martí;la vila olímpica del poblenou;2.0
2.19103;41.3968;sant martí;el parc i la llacuna del poblenou;1.0
2.1919401;41.3925514;sant martí;la vila olímpica del poblenou;4.0
2.19181;41.39575;sant martí;el parc i la llacuna del poblenou;1.0
2.19144;41.39167;sant martí;la vila olímpica del poblenou;2.0
2.18827;41.39196;sant martí;el parc i la llacuna del poblenou;2.0
2.1976518631;41.385116347;ciutat vella;la barceloneta;1.5
2.19233;41.39419;sant martí;el parc i la llacuna del poblenou;2.0
2.19855;41.39227;sant martí;la vila olímpica del poblenou;1.0
2.11610167;41.3894;les corts;pedralbes;1.0
2.19035;41.39186;sant martí;la vila olímpica del poblenou;1.0
2.19547735;41.39262903;sant martí;la vila olímpica del poblenou;2.0
2.19428;41.39694;sant martí;el parc i la llacuna del poblenou;3.0
2.1981799;41.3945099;sant martí;la vila olímpica del poblenou;1.0
2.19183;41.39457;sant martí;el parc i la llacuna del poblenou;1.0
2.18864;41.39194;sant martí;el parc i la llacuna del poblenou;2.0
2.19506;41.3987694;sant martí;el poblenou;1.0
2.18796;41.39195;sant martí;el parc i la llacuna del poblenou;1.0
2.18854;41.39352;sant martí;el parc i la llacuna del poblenou;1.0
2.2044222;41.3921209;sant martí;el poblenou;2.0
2.20444;41.39276;sant martí;el poblenou;2.66666666667
2.2044222;41.3921204;sant martí;el poblenou;3.0
2.20161;41.3910399;sant martí;la vila olímpica del poblenou;2.0
2.18317375498;41.3831610938;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.19872;41.39431;sant martí;la vila olímpica del poblenou;2.0
2.19827;41.39398;sant martí;la vila olímpica del poblenou;2.0
2.20386736177;41.3928331489;sant martí;el poblenou;1.0
2.19857;41.3903084;sant martí;la vila olímpica del poblenou;1.0
2.19998;41.3896103;sant martí;la vila olímpica del poblenou;2.0
2.1999199;41.3913193;sant martí;la vila olímpica del poblenou;1.0
2.2004399;41.3926392;sant martí;la vila olímpica del poblenou;2.0
2.19924;41.39531;sant martí;el poblenou;2.0
2.19992;41.39132;sant martí;la vila olímpica del poblenou;2.0
2.20360323118;41.3928517739;sant martí;el poblenou;1.0
2.20342794409;41.3912289927;sant martí;la vila olímpica del poblenou;2.0
2.20029115677;41.3914430732;sant martí;la vila olímpica del poblenou;2.0
2.205787;41.393462;sant martí;el poblenou;3.0
2.1985;41.39118;sant martí;la vila olímpica del poblenou;1.5
2.20641614191;41.3944690445;sant martí;el poblenou;2.0
2.11067119132;41.3899239399;les corts;pedralbes;1.0
2.11105;41.3872;les corts;pedralbes;1.0
2.11808010933;41.3866911373;les corts;pedralbes;2.0
2.11834430695;41.386291587;les corts;pedralbes;1.0
2.11257;41.38705;les corts;pedralbes;1.0
2.11874;41.38944;les corts;pedralbes;3.0
2.12138392117;41.3894774468;les corts;pedralbes;3.5
2.123933;41.387035;les corts;la maternitat i sant ramon;2.0
2.12118987108;41.3846684353;les corts;la maternitat i sant ramon;1.0
2.1221099;41.389019;les corts;pedralbes;3.0
2.12628;41.39178;sarrià-sant gervasi;sarrià;3.0
2.12698;41.39002;les corts;pedralbes;2.0
2.13138;41.38865;les corts;les corts;3.0
2.12883152502;41.3879527722;les corts;les corts;2.0
2.130574;41.388935;les corts;les corts;2.0
2.13033;41.38754;les corts;les corts;2.0
2.12393;41.38703;les corts;la maternitat i sant ramon;2.0
2.1295099;41.38622;les corts;les corts;2.0
2.12398125806;41.3873933283;les corts;la maternitat i sant ramon;2.0
2.12952375412;41.3861466955;les corts;les corts;3.0
2.14987627;41.37623529;eixample;la nova esquerra de l'eixample;2.0
2.1325163;41.3869117;les corts;les corts;2.0
2.13272;41.38893;les corts;les corts;1.0
2.1287944;41.3883114;les corts;les corts;2.0
2.128841;41.3883248;les corts;les corts;1.0
2.12550128019;41.3856984577;les corts;la maternitat i sant ramon;3.0
2.13349024461;41.3893871797;les corts;les corts;2.0
2.13124;41.38614;les corts;les corts;2.0
2.13107700255;41.3885071749;les corts;les corts;2.0
2.12293;41.3892403;les corts;pedralbes;2.0
2.12458848953;41.3894469207;les corts;pedralbes;2.0
2.13229471405;41.3866082376;les corts;les corts;2.0
2.13096;41.38727;les corts;les corts;1.0
2.12898437998;41.3876379883;les corts;les corts;2.0
2.13249;41.38676;les corts;les corts;1.0
2.12763565217;41.3875221739;les corts;les corts;4.0
2.16595;41.38906;eixample;la dreta de l'eixample;2.5
2.12593;41.39037;les corts;pedralbes;1.0
2.13176609482;41.3896278311;les corts;les corts;2.0
2.12807937703;41.3878090517;les corts;les corts;4.0
2.12977;41.3852199;les corts;les corts;1.0
2.128688468;41.388095478;les corts;les corts;1.0
2.13647228344;41.3893757066;les corts;les corts;1.5
2.13644;41.389;les corts;les corts;3.0
2.13692007787;41.389357125;les corts;les corts;2.5
2.1350901;41.3862381;les corts;les corts;3.0
2.1362199;41.3855999;les corts;les corts;2.0
2.13701472928;41.3895474308;les corts;les corts;4.0
2.13366;41.39059;les corts;les corts;2.0
2.13453;41.38514;les corts;les corts;3.0
2.1357357502;41.38824759;les corts;les corts;1.0
2.13558106246;41.3872879917;les corts;les corts;1.0
2.1344222;41.3893806;les corts;les corts;4.0
2.13263511658;41.390171338;les corts;les corts;2.0
2.14009652923;41.3886031996;les corts;les corts;2.0
2.13651895523;41.388432723;les corts;les corts;1.0
2.14024;41.38922;les corts;les corts;3.0
2.1368195;41.3894901;les corts;les corts;3.0
2.1325;41.38662;les corts;les corts;2.0
2.13699102402;41.3893020363;les corts;les corts;1.0
2.13508234938;41.3895256831;les corts;les corts;2.0
2.1352193953;41.3896754493;les corts;les corts;2.0
2.13811;41.38661;les corts;les corts;1.0
2.14348733425;41.388497117;eixample;la nova esquerra de l'eixample;1.0
2.14045107365;41.3898654739;les corts;les corts;1.0
2.14384;41.39006;eixample;la nova esquerra de l'eixample;2.0
2.14397662933;41.3882585409;eixample;la nova esquerra de l'eixample;2.0
2.1429;41.38516;eixample;la nova esquerra de l'eixample;1.0
2.1406;41.3883018;les corts;les corts;2.0
2.14434;41.38788;eixample;la nova esquerra de l'eixample;1.0
2.13845;41.38995;les corts;les corts;1.0
2.13951;41.39024;les corts;les corts;1.5
2.1429999;41.3857918;eixample;la nova esquerra de l'eixample;1.5
2.14053;41.38905;les corts;les corts;2.0
2.1445326;41.3897189;eixample;la nova esquerra de l'eixample;1.0
2.14118176754;41.3906048615;les corts;les corts;1.0
2.1440699;41.3885498;eixample;la nova esquerra de l'eixample;2.0
2.13974;41.39037;les corts;les corts;2.0
2.14389;41.39027;eixample;la nova esquerra de l'eixample;2.0
2.14068;41.39106;les corts;les corts;1.0
2.14675;41.38991;eixample;la nova esquerra de l'eixample;1.0
2.14741;41.38937;eixample;la nova esquerra de l'eixample;2.0
2.14592819289;41.3904816364;eixample;l'antiga esquerra de l'eixample;2.0
2.1473399;41.38981;eixample;la nova esquerra de l'eixample;1.0
2.14975590632;41.3889413418;eixample;l'antiga esquerra de l'eixample;4.0
2.14692;41.38988;eixample;la nova esquerra de l'eixample;2.0
2.1501199;41.3894499;eixample;l'antiga esquerra de l'eixample;2.0
2.14668;41.38951;eixample;la nova esquerra de l'eixample;1.0
2.15009;41.38628;eixample;la nova esquerra de l'eixample;2.0
2.14753484175;41.3870176579;eixample;la nova esquerra de l'eixample;2.0
2.1464599;41.38995;eixample;la nova esquerra de l'eixample;1.0
2.15125;41.38885;eixample;l'antiga esquerra de l'eixample;3.5
2.15084;41.38854;eixample;l'antiga esquerra de l'eixample;3.0
2.15055112932;41.3882822304;eixample;l'antiga esquerra de l'eixample;1.5
2.15035880951;41.3865531868;eixample;la nova esquerra de l'eixample;2.0
2.14752;41.38523;eixample;la nova esquerra de l'eixample;2.0
2.14652;41.3896299;eixample;la nova esquerra de l'eixample;2.0
2.15087;41.38828;eixample;l'antiga esquerra de l'eixample;2.0
2.14942687805;41.3856827227;eixample;la nova esquerra de l'eixample;2.0
2.1492481;41.3853459;eixample;la nova esquerra de l'eixample;1.0
2.1521685;41.3886757;eixample;l'antiga esquerra de l'eixample;1.0
2.15007060822;41.3859549468;eixample;la nova esquerra de l'eixample;2.0
2.14687;41.38597;eixample;la nova esquerra de l'eixample;3.0
2.14456558228;41.387676089;eixample;la nova esquerra de l'eixample;2.0
2.14993;41.3904799;eixample;l'antiga esquerra de l'eixample;2.0
2.15258;41.3913;eixample;l'antiga esquerra de l'eixample;2.0
2.15095037277;41.3884517232;eixample;l'antiga esquerra de l'eixample;1.5
2.14519971664;41.3870390647;eixample;la nova esquerra de l'eixample;1.0
2.14865;41.3903;eixample;l'antiga esquerra de l'eixample;4.0
2.14521;41.38771;eixample;la nova esquerra de l'eixample;2.0
2.14843;41.38624;eixample;la nova esquerra de l'eixample;3.0
2.14775;41.38675;eixample;la nova esquerra de l'eixample;2.0
2.15013;41.38868;eixample;l'antiga esquerra de l'eixample;1.0
2.15076;41.3896;eixample;l'antiga esquerra de l'eixample;2.0
2.149744;41.392643;eixample;l'antiga esquerra de l'eixample;1.0
2.14711351955;41.3908532384;eixample;l'antiga esquerra de l'eixample;2.0
2.1543899;41.38781;eixample;l'antiga esquerra de l'eixample;3.0
2.1535;41.39028;eixample;l'antiga esquerra de l'eixample;1.0
2.15319;41.38777;eixample;l'antiga esquerra de l'eixample;4.0
2.15281;41.39029;eixample;l'antiga esquerra de l'eixample;2.0
2.15353;41.38978;eixample;l'antiga esquerra de l'eixample;1.0
2.15657;41.38919;eixample;l'antiga esquerra de l'eixample;2.0
2.15514;41.38969;eixample;l'antiga esquerra de l'eixample;1.0
2.15468;41.3897199;eixample;l'antiga esquerra de l'eixample;2.0
2.15341;41.38988;eixample;l'antiga esquerra de l'eixample;1.5
2.15539;41.38978;eixample;l'antiga esquerra de l'eixample;3.0
2.15205;41.3909;eixample;l'antiga esquerra de l'eixample;2.0
2.1587;41.38934;eixample;l'antiga esquerra de l'eixample;2.0
2.15436;41.39056;eixample;l'antiga esquerra de l'eixample;2.0
2.1581099;41.388649;eixample;l'antiga esquerra de l'eixample;1.5
2.15223;41.3910399;eixample;l'antiga esquerra de l'eixample;4.0
2.15599;41.38933;eixample;l'antiga esquerra de l'eixample;2.0
2.15496295746;41.3913493881;eixample;l'antiga esquerra de l'eixample;1.0
2.15603;41.38538;eixample;l'antiga esquerra de l'eixample;1.0
2.15775;41.39116;eixample;l'antiga esquerra de l'eixample;2.0
2.15667;41.38882;eixample;l'antiga esquerra de l'eixample;2.0
2.1544680899;41.3903613794;eixample;l'antiga esquerra de l'eixample;2.0
2.15783828552;41.3876467933;eixample;l'antiga esquerra de l'eixample;2.0
2.15728866727;41.3881903019;eixample;l'antiga esquerra de l'eixample;2.0
2.15422153473;41.3906542783;eixample;l'antiga esquerra de l'eixample;2.0
2.14382013364;41.3802403685;eixample;la nova esquerra de l'eixample;2.0
2.15252;41.38512;eixample;la nova esquerra de l'eixample;1.0
2.15942116489;41.3900879611;eixample;l'antiga esquerra de l'eixample;1.0
2.1591999;41.3897199;eixample;l'antiga esquerra de l'eixample;1.5
2.1591838;41.3902044;eixample;l'antiga esquerra de l'eixample;2.0
2.15983;41.38959;eixample;l'antiga esquerra de l'eixample;2.0
2.16078;41.38951;eixample;l'antiga esquerra de l'eixample;2.0
2.16261;41.3894499;eixample;la dreta de l'eixample;1.0
2.16025;41.39026;eixample;l'antiga esquerra de l'eixample;2.0
2.15978174343;41.3898871217;eixample;l'antiga esquerra de l'eixample;4.0
2.16016;41.3901899;eixample;l'antiga esquerra de l'eixample;2.0
2.15929;41.3895399;eixample;l'antiga esquerra de l'eixample;2.5
2.16045612152;41.3885483141;eixample;l'antiga esquerra de l'eixample;2.0
2.15978;41.38621;eixample;l'antiga esquerra de l'eixample;1.5
2.16038;41.38746;eixample;l'antiga esquerra de l'eixample;2.5
2.16068;41.38755;eixample;l'antiga esquerra de l'eixample;2.0
2.16108;41.3911299;eixample;la dreta de l'eixample;2.0
