lon,lat
2.19897917706,41.4399043541
2.18577,41.42674
2.17560435897,41.3792492308
2.1363558,41.3940243
2.1525,41.39171
2.20386736177,41.3928331489
2.18305,41.38535
2.1394099,41.38544
2.13889,41.37543
2.1712,41.3782501
2.1663401,41.3748283
2.16921,41.37399
2.21616379917,41.4102209085
2.17334599505,41.4037967734
2.1806199,41.38047
2.18722785132,41.3818852663
2.1442427714,41.3753700328
2.17741,41.37714
2.18353271484,41.3756774339
2.215915,41.4099126
2.1987123,41.4411357
2.1803809,41.4354947
2.153471,41.4013917
2.1288241,41.3880502
2.1977323,41.4401578
2.183281,41.3748682
2.1745997,41.4047858
2.1902552,41.4049303
2.1202278,41.3807345
2.2182083,41.4107012
2.139877,41.4014943
2.2159226,41.4100954
2.1345298,41.389219
2.192035,41.4051031
2.1990128,41.4396366
2.14004,41.3581351
-3.69692,40.50183
-3.7082601,40.4790192
-3.64100718027,40.4694418519
-3.69089,40.46575
-3.6752,40.46252
-3.69287,40.4096199
-3.70281,40.4533
-3.61893,40.45567
-3.70685,40.4211
-3.61058,40.44804
-3.58715072318,40.447491282
-3.587199,40.446749
-3.71948,40.43491
-3.69601,40.43506
-3.68774,40.43625
-3.66131,40.43631
-3.65048,40.43264
-3.72538,40.42497
-3.7207455,40.4212302
-3.61781,40.41899
-3.69295,40.40846
-3.6930101,40.4093018
-3.61059,40.404
-3.704382,40.401115
-3.6673701,40.3971901
-3.7013,40.38703
-3.60485074197,40.3762084348
-3.737493,40.363998
-3.67865895412,40.508126147
-3.5915626958,40.4902714159
-3.59145537996,40.4921164525
-3.68703141757,40.4800198066
-3.67018193007,40.4818559415
-3.58229480967,40.4735724996
-3.8036323,40.4634127
-3.6359431,40.4628432
-3.70448243463,40.4512230707
-3.68751154394,40.4517839209
-3.7105232,40.4498052
-3.65650272979,40.4437406962
-3.7180605,40.4349796
-3.6478381,40.4331041
-3.7068,40.42564
-3.72033126663,40.421977613
-3.71986235776,40.421594793
-3.62249,40.41851
-3.69338658232,40.4121261476
-3.67403,40.407
-3.71184835579,40.3960497688
-3.76489073,40.39402753
-3.74211,40.3914185
-3.67832168587,40.3932476651
-3.5974901,40.367691
-3.63762593714,40.3727550978
-3.550406,40.353995
-3.7279071,40.3811803
-3.7026134,40.4558912
-3.7126192,40.4250148
-3.7394399,40.3633392
-3.7042083,40.4474663
-3.7206798,40.4137151
-3.5781233,40.4435324
-3.678506,40.454405
-3.5695568,40.4667244
-3.6629319,40.5018886
-3.6263023,40.3828922
-3.6680218,40.4976531
-3.6938071,40.3659357
-3.7353386,40.3899146
-3.7376961,40.3633083
-3.6373111,40.4625507
-3.6069977,40.4334058
-3.7528569,40.3617483
-3.6401717,40.3871215
-3.7064284,40.4786201
-3.5498637,40.353615
-3.7259041,40.3727871
-3.601175,40.369386
-3.7847836,40.4643239
-3.5881922,40.3675302
-3.6492452,40.3909093
-3.6586404,40.4121058
-3.5987601,40.3676623
-3.7216128,40.423034
-3.7083922,40.479442
-3.6730821,40.5087268
-3.5491579,40.353902
-3.6567935,40.5186929
-3.6589549,40.4588852
-3.7639453,40.3866571
-3.7305752,40.3728558
-3.6630464,40.3809771
-3.7646988,40.3726352
-3.5981975,40.3685806
-3.5669162,40.4939593
-3.7757789,40.3744971
-3.6171235,40.4684079
-3.6640006,40.3814764
-3.6909458,40.3628736
-3.6033228,40.3986551
-3.7868741,40.4643689
-3.7144871,40.4811762
-3.6427759,40.485304
-3.586717,40.447932
-3.7209729,40.3679559
-3.627626,40.4694106
-3.6306643,40.4080615
-3.631545,40.3693883
-3.5821332,40.4690863
-3.5873351,40.4458053
-3.6374748,40.4367081
-3.738939,40.3635714
-3.663479,40.496915
-3.6562448,40.3919633
-3.7168226,40.4311345
-3.7758994,40.3744986
-3.695164,40.3717131
-3.6046371,40.4265709
-3.7657504,40.3681584
-3.6593334,40.4115641
-3.6536349,40.49164
-3.7583676,40.4609565
-3.669156,40.3977359
-3.58598,40.4447685
-3.7246779,40.4075056
-3.6827001,40.4720377
-3.6325861,40.4392083
-3.6667997,40.444859
-3.7361012,40.3634616
