lon,lat
2.18932,41.43374
2.18935,41.43289
2.17465,41.42214
2.1581,41.39089
2.13213,41.41616
2.13160918426,41.4161897649
2.1819799,41.41527
2.13034886148,41.4108356574
2.16941,41.38601
2.17357748802,41.4114242432
2.2087416,41.412644
2.21980857043,41.4119697857
2.21858716703,41.4102748202
2.21857,41.41098
2.17573,41.38487
2.12609545527,41.4045822781
2.13332,41.40649
2.13501,41.40619
2.1344,41.4058599
2.13811,41.40742
2.15077475877,41.4057749111
2.1588599,41.41006
2.17503547668,41.407699774
2.185187964,41.407700805
2.186083,41.409717
2.19655249932,41.3848211313
2.16431,41.3952699
2.20321,41.39967
2.18333687742,41.3824489701
2.21734,41.4090309
2.2117,41.40524
2.1209699,41.40047
2.12602,41.4039116
2.12981,41.40025
2.13337,41.4058
2.14006,41.4047
2.15651750565,41.4040946784
2.154466433,41.4018241447
2.15457,41.40048
2.15970464914,41.4038743714
2.1666599,41.40018
2.1535099,41.37518
2.2014,41.40233
2.1979711725,41.4036138408
2.20036,41.40187
2.2119,41.40236
2.2051,41.39959
2.20664531907,41.3994006389
2.21370289057,41.403954289
2.214574891,41.404373966
2.18627929688,41.3802863708
2.12359,41.39769
2.1233399,41.39761
2.12215,41.39912
2.12868,41.39791
2.12256,41.398
2.1237499,41.39778
2.13686,41.39598
2.1711999,41.3838099
2.142,41.3949
2.1442,41.39653
2.1436,41.39549
2.14225,41.39692
2.14447,41.40123
2.14252,41.39812
2.14351,41.39851
2.14426,41.40298
2.14927,41.39799
2.15099,41.3984499
2.14536,41.39608
2.16011,41.38767
2.14858,41.39805
2.15344905853,41.3953064199
2.1531546,41.394658
2.15367752881,41.39446942
2.15392,41.39972
2.15924,41.39899
2.15932,41.39493
2.16124,41.3973
2.16002,41.39902
2.16058486755,41.3998162688
2.16087600627,41.3961092898
2.15992,41.39448
2.15831,41.39989
2.16269,41.39587
2.15808,41.39953
2.15813,41.39723
2.15715,41.39813
2.16559946537,41.3991816089
2.16841,41.3964
2.16217,41.39659
2.16773,41.3955399
2.16572,41.39731
2.1666,41.397
2.16911,41.3958
2.178,41.39873
2.20368,41.39861
2.20528119858,41.3999450341
2.2044084,41.3994856
2.12529,41.39363
2.18913,41.3762
2.1349101,41.3898087
2.13075,41.3903899
2.13754,41.39481
2.14175,41.39089
2.1415,41.39363
2.14387,41.392918
2.14363330658,41.3907698654
2.13842982109,41.3947700765
2.1420499,41.39171
2.13793,41.39487
2.14725910706,41.3940043275
2.14789,41.3944
2.14897,41.39409
2.15027332306,41.3919340529
2.15006,41.39136
2.1535099,41.39396
2.1525,41.39171
2.15398550034,41.3926342962
2.15772,41.39289
2.15368,41.39529
2.15643,41.39444
2.15463,41.39505
2.15451,41.3910399
2.15232,41.3921
2.15573543365,41.3965970524
2.15537,41.39154
2.15301132143,41.3972200233
2.16045501424,41.3947794619
2.16403091278,41.3935039434
2.16261547333,41.3917561222
2.16268,41.39356
2.16326,41.39449
2.16154,41.39319
2.15852493103,41.3922830526
2.16499,41.39446
2.16242,41.39456
2.15882,41.39231
2.1589799,41.39048
2.15714,41.39132
2.16328,41.39387
2.1607120608,41.3954751696
2.15909,41.38964
2.16604,41.39083
2.16841,41.39358
2.16489,41.39401
2.16724,41.39276
2.16694,41.3918991
2.16555,41.3945
2.17166851982,41.3915758575
2.17026,41.3912199
2.16446,41.3929199
2.16391,41.39256
2.17096,41.39112
2.17261,41.3904
2.17035,41.39212
2.1727502346,41.3919903946
2.17748,41.39525
2.1729599,41.39159
2.19941,41.393637
2.20444,41.39276
2.12138392117,41.3894774468
2.12628,41.39178
2.13138,41.38865
2.13107700255,41.3885071749
2.13644,41.389
2.13692007787,41.389357125
2.13453,41.38514
2.14024,41.38922
2.1368195,41.3894901
2.15084,41.38854
2.14687,41.38597
2.1543899,41.38781
2.16038,41.38746
2.16149,41.38858
2.16465,41.38871
2.16168,41.3862305
2.16235,41.38768
2.16604,41.3893
2.15926522072,41.3883833045
2.15887,41.38886
2.16268122196,41.3890303771
2.1621599,41.3878212
2.16121,41.39123
2.15708,41.39192
2.1602199,41.38709
2.169367,41.387953
2.16478,41.39052
2.17196,41.3892
2.17435,41.38706
2.1712899,41.3885612
2.17981094177,41.3898683755
2.18065,41.3880399
2.1805501,41.3881989
2.18437,41.3864
2.18358429667,41.3871241908
2.17908,41.39117
2.18012,41.38628
2.19676136971,41.3858488621
2.19474,41.38604
2.20177856826,41.3879975477
2.19910789184,41.3879689832
2.10962,41.38353
2.14789,41.38324
2.16096,41.38418
2.163276,41.385271
2.16342,41.38401
2.16608,41.3850399
2.16254,41.38543
2.15999,41.38605
2.16681,41.38563
2.1668,41.38389
2.16672,41.38498
2.1711999,41.38348
2.17159,41.38469
2.17157,41.38364
2.17292,41.3855999
2.17068803042,41.3844739275
2.17842,41.38432
2.1776399,41.38491
2.18058,41.3841899
2.18248,41.38274
2.18011,41.38458
2.1853399,41.3853416
2.18604685203,41.3799529698
2.18437,41.38422
2.18570057356,41.3805088154
2.18443,41.38488
2.18364918287,41.3823662065
2.18701,41.38221
2.1964285825,41.3847043423
2.19419045633,41.3822217601
2.1135098301,41.3775471314
