lon,lat
2.18004454009,41.4527035765
2.17619,41.45379
2.18624,41.4495099
2.17691,41.44726
2.18241,41.44541
2.17837,41.44401
2.1782977,41.4445932
2.21565,41.44697
2.18848228167,41.40856762
2.21357929296,41.4495515713
2.22017282303,41.451961439
2.171986,41.441342
2.17489,41.44276
2.17971,41.44286
2.17502132682,41.4428149664
2.185954,41.4433853
2.17456,41.44218
2.18050831612,41.4437024152
2.17807,41.43962
2.17636585236,41.4407800573
2.18107,41.4421
2.20022,41.4427499
2.19816185,41.44014691
2.19841362751,41.440123238
2.20374584198,41.4397747037
2.206354,41.444844
2.16806,41.4303
2.2164704,41.4454121
2.17508,41.4084999
2.13213199432,41.4341875531
2.13134765625,41.4427263777
2.14233398438,41.4427263777
2.15243048452,41.4361171403
2.16573333,41.43700833
2.16893,41.38849
2.16122,41.43595
2.17018,41.43859
2.167489928,41.438535433
2.17239,41.43738
2.16831,41.43734
2.1730599,41.4373093
2.12248830316,41.3806553138
2.17399,41.44019
2.17389,41.44062
2.19126,41.43841
2.14988,41.37591
2.19227,41.43915
2.19148107135,41.4376332855
2.19076,41.4376
2.1890299,41.43807
2.18945,41.43715
2.19062561073,41.4366649091
2.1984499,41.43804
2.17638888889,41.3838888889
2.14424,41.43406
2.14244,41.4303
2.14733,41.43374
2.14793,41.43117
2.14921,41.43325
2.1585,41.43257
2.15969,41.433
2.1621,41.43001
2.16256,41.4301699
2.16073,41.43072
2.16064,41.4308
2.1636099,41.43172
2.16298,41.43021
2.16273,41.4302711
2.1626,41.4299
2.16070175171,41.4295835603
2.16028,41.42913
2.16043,41.43166
2.17792,41.44167
2.1729454,41.4363056
2.16105693634,41.430865468
2.17444918507,41.4307334397
2.15948691825,41.3730098631
2.1729599,41.43001
2.17739,41.43264
2.17414,41.43751
2.17312,41.4354897
2.17517565954,41.4371403658
2.17524,41.43882
2.17293419791,41.4365338198
2.18323333333,41.4305944444
2.18119201576,41.4338181751
2.1827711,41.4300801
2.18062,41.4321098
2.1806,41.43034
2.190585868,41.432815032
2.18858,41.43279
2.16032737549,41.3870672377
2.19406555125,41.4318347752
2.19306,41.43077
2.19518,41.43052
