lon,lat
2.18895077705,41.4060099103
2.20065593333,41.3885725509
2.18212,41.44438
2.1826799,41.4436684
2.2002201,41.442749
2.1981599149,41.440529303
2.198521,41.440414
2.17508,41.4084999
2.15243048452,41.4361171403
2.17239,41.43738
2.18106788999,41.4351705616
2.1800965,41.4353693
2.18962,41.4352684
2.19126,41.43841
2.14988,41.37591
2.18981,41.43586
2.14733,41.43374
2.1607299,41.4307213
2.17187,41.4303703
2.17414,41.43751
2.16499,41.3858
2.17968219574,41.430101284
2.17044296935,41.3860281565
2.18449,41.43051
2.18734,41.43001
2.19349,41.43143
2.18823912271,41.4373768084
2.15306546544,41.3689532027
2.14023744113,41.4247055228
2.16922,41.37853
2.15986,41.42843
2.16105,41.43001
2.1660499,41.39511
2.16947,41.42737
2.17668717987,41.4285219666
2.1769,41.42542
2.168071,41.388077
2.18498,41.42792
2.12793,41.38798
2.1874699,41.42641
2.1911299,41.42602
2.185518,41.425406
2.21595078815,41.4092363245
2.15557,41.42389
2.17265,41.41967
2.1803499,41.42269
2.1905601,41.4231911
2.197200482,41.42187761
2.15613,41.37997
2.1991299,41.41986
2.1500001,41.4003983
2.20566,41.42296
2.13166,41.416111
2.17578,41.41507
2.1804,41.41885
2.16199,41.39647
2.1925,41.40493
2.19647,41.41941
2.13879,41.40468
2.13971,41.41038
2.13872,41.41119
2.14209,41.41081
2.16399,41.40986
2.19688904243,41.3850811182
2.19108,41.39774
2.17126,41.41337
2.15105,41.39355
2.17429296076,41.4116055496
2.17372,41.41012
2.17788,41.41398
2.17367404755,41.4106638536
2.1743306075,41.4104955666
2.17405,41.41102
2.1747899,41.41095
2.18813,41.41422
2.19461673553,41.414751346
2.21214,41.41143
2.2160383,41.4103715
2.2180399,41.4118799
2.1123599,41.41386
2.1317499,41.40579
2.13626,41.4079
2.14416,41.40733
2.13924,41.4059
2.15236,41.4087181
2.15062,41.40807
2.14793,41.40555
2.16094,41.40927
2.15959,41.40493
2.1580999,41.4075012
2.1630599,41.409111
2.15706,41.40942
2.15852,41.40741
2.15756,41.40493
2.15738,41.40528
2.16202,41.40639
2.16033,41.4066199
2.15972,41.40613
2.16025,41.40942
2.15589,41.4090195
2.16012197093,41.406217919
2.15838432312,41.4048108852
2.16041,41.40655
2.16066,41.40458
2.1675048375,41.4060731525
2.16846,41.4072
2.1711999,41.41075
2.17159,41.40926
2.1726899,41.4098282
2.17449,41.41063
2.1745,41.41044
2.1736,41.405
2.17385,41.40759
2.17133,41.40833
2.17300414,41.4046551889
2.17461,41.4112099
2.1742,41.41026
2.1714298,41.4058367
2.17818,41.4091
2.1736701,41.405201
2.17363,41.40717
2.17959,41.40903
2.17939,41.40893
2.17842578888,41.4058650628
2.18601,41.40871
2.17108,41.38438
2.18866357473,41.4077963655
2.19492,41.40506
2.19229930695,41.4061395525
2.19276,41.40864
2.19621,41.40538
2.16892,41.38932
2.20145,41.4067
2.19882,41.40449
2.2121301,41.4084015
2.17200389641,41.3819633116
2.21027433872,41.4046257988
2.21540982549,41.4095789998
2.21576,41.40866
2.21707295855,41.4094284866
2.21820831299,41.4044648537
2.12316,41.401
2.1231,41.40309
2.12171,41.39954
2.12096,41.40037
2.13252,41.40461
2.13721,41.40329
2.1360199,41.40344
2.13214,41.40496
2.1335,41.40337
2.13404,41.40392
2.1459,41.40428
